GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC02_EST_VC02,HC03_EST_VC02,HC04_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC02_EST_VC03,HC03_EST_VC03,HC04_EST_VC03,HC05_EST_VC03,HC01_EST_VC06,HC02_EST_VC06,HC03_EST_VC06,HC04_EST_VC06,HC05_EST_VC06,HC01_EST_VC07,HC02_EST_VC07,HC03_EST_VC07,HC04_EST_VC07,HC05_EST_VC07,HC01_EST_VC10,HC02_EST_VC10,HC03_EST_VC10,HC04_EST_VC10,HC05_EST_VC10,HC01_EST_VC11,HC02_EST_VC11,HC03_EST_VC11,HC04_EST_VC11,HC05_EST_VC11,HC01_EST_VC12,HC02_EST_VC12,HC03_EST_VC12,HC04_EST_VC12,HC05_EST_VC12,HC01_EST_VC13,HC02_EST_VC13,HC03_EST_VC13,HC04_EST_VC13,HC05_EST_VC13,HC01_EST_VC15,HC02_EST_VC15,HC03_EST_VC15,HC04_EST_VC15,HC05_EST_VC15,HC01_EST_VC17,HC02_EST_VC17,HC03_EST_VC17,HC04_EST_VC17,HC05_EST_VC17,HC01_EST_VC18,HC02_EST_VC18,HC03_EST_VC18,HC04_EST_VC18,HC05_EST_VC18,HC01_EST_VC19,HC02_EST_VC19,HC03_EST_VC19,HC04_EST_VC19,HC05_EST_VC19,HC01_EST_VC20,HC02_EST_VC20,HC03_EST_VC20,HC04_EST_VC20,HC05_EST_VC20,HC01_EST_VC23,HC02_EST_VC23,HC03_EST_VC23,HC04_EST_VC23,HC05_EST_VC23,HC01_EST_VC24,HC02_EST_VC24,HC03_EST_VC24,HC04_EST_VC24,HC05_EST_VC24,HC01_EST_VC27,HC02_EST_VC27,HC03_EST_VC27,HC04_EST_VC27,HC05_EST_VC27,HC01_EST_VC28,HC02_EST_VC28,HC03_EST_VC28,HC04_EST_VC28,HC05_EST_VC28,HC01_EST_VC29,HC02_EST_VC29,HC03_EST_VC29,HC04_EST_VC29,HC05_EST_VC29,HC01_EST_VC32,HC02_EST_VC32,HC03_EST_VC32,HC04_EST_VC32,HC05_EST_VC32,HC01_EST_VC33,HC02_EST_VC33,HC03_EST_VC33,HC04_EST_VC33,HC05_EST_VC33
0500000US13089,13089,"DeKalb County, Georgia",266307,95291,13028,47148,110840,2.66,3.38,3.64,3.96,1.37,155467,95291,13028,47148,(X),3.46,3.35,3.17,3.78,(X),70331,39315,5277,25739,(X),25.6,30.6,29.4,17.3,(X),20.3,20.8,15.3,20.7,(X),54.0,48.7,55.3,62.0,(X),266307,95291,13028,47148,110840,30.6,45.1,48.8,66.2,0.8,29.1,32.4,27.5,25.0,28.2,33.1,(X),(X),(X),79.5,8.0,(X),(X),(X),19.2,1.0,(X),(X),(X),(X),5.8,(X),(X),(X),(X),65.2,81.6,63.8,65.2,51.2,34.3,18.0,34.1,34.4,48.4,0.5,0.4,2.0,0.5,0.4,55.0,74.6,49.6,42.1,44.3,45.0,25.4,50.4,57.9,55.7
0500000US13095,13095,"Dougherty County, Georgia",35539,10847,1853,9131,13708,2.49,3.17,3.32,3.38,1.24,21831,10847,1853,9131,(X),3.21,3.16,2.95,3.32,(X),8386,3186,986,4214,(X),19.6,17.2,20.8,21.1,(X),30.1,38.7,13.5,27.5,(X),50.3,44.1,65.7,51.3,(X),35539,10847,1853,9131,13708,29.7,35.0,62.5,59.4,1.2,38.4,46.0,26.2,22.3,44.7,33.5,(X),(X),(X),86.9,12.7,(X),(X),(X),32.9,0.4,(X),(X),(X),(X),4.2,(X),(X),(X),(X),62.9,90.4,68.7,52.2,47.3,31.9,5.1,29.0,41.6,47.1,5.2,4.5,2.3,6.2,5.6,45.2,68.9,59.7,27.0,36.5,54.8,31.1,40.3,73.0,63.5
0500000US13097,13097,"Douglas County, Georgia",47687,22541,2376,8932,13838,2.88,3.75,3.47,3.13,1.21,33849,22541,2376,8932,(X),3.49,3.71,3.34,2.97,(X),16917,10618,731,5568,(X),21.3,19.0,14.0,26.8,(X),19.1,23.9,0.0,12.4,(X),59.6,57.1,86.0,60.8,(X),47687,22541,2376,8932,13838,40.7,53.0,61.7,65.4,1.2,31.0,34.5,17.8,16.1,37.2,25.2,(X),(X),(X),86.9,7.6,(X),(X),(X),26.1,0.9,(X),(X),(X),(X),3.4,(X),(X),(X),(X),79.6,92.2,90.8,64.3,67.0,15.5,3.5,6.4,29.0,27.9,4.9,4.3,2.8,6.7,5.1,65.7,81.6,68.7,43.5,53.8,34.3,18.4,31.3,56.5,46.2
0500000US13113,13113,"Fayette County, Georgia",38945,24006,1748,3908,9283,2.80,3.34,3.63,3.12,1.11,29662,24006,1748,3908,(X),3.28,3.31,3.22,3.09,(X),12313,8743,1178,2392,(X),14.7,17.9,0.0,10.3,(X),15.6,13.8,50.0,5.1,(X),69.7,68.3,50.0,84.6,(X),38945,24006,1748,3908,9283,34.2,39.9,71.2,64.3,0.0,43.0,42.4,30.5,30.3,52.2,22.1,(X),(X),(X),92.5,8.3,(X),(X),(X),35.0,N,(X),(X),(X),(X),N,(X),(X),(X),(X),85.4,90.5,73.3,86.9,74.0,11.7,6.6,22.0,8.2,24.6,2.8,2.9,4.6,4.9,1.4,76.8,85.7,51.4,64.8,63.6,23.2,14.3,48.6,35.2,36.4
0500000US13115,13115,"Floyd County, Georgia",36177,17308,2012,5342,11515,2.54,3.12,3.00,3.40,1.19,24662,17308,2012,5342,(X),3.10,3.11,2.88,3.17,(X),9008,5777,807,2424,(X),31.9,36.0,17.6,26.7,(X),20.9,18.5,7.9,30.9,(X),47.3,45.5,74.5,42.4,(X),36177,17308,2012,5342,11515,32.1,39.9,48.9,68.6,0.4,36.8,36.6,23.1,22.0,46.2,26.6,(X),(X),(X),83.7,10.9,(X),(X),(X),34.2,0.2,(X),(X),(X),(X),3.3,(X),(X),(X),(X),73.1,87.9,77.9,52.5,59.6,18.5,3.6,18.3,34.6,33.6,8.4,8.5,3.8,12.9,6.8,56.5,75.2,57.0,23.7,43.5,43.5,24.8,43.0,76.3,56.5
0500000US13117,13117,"Forsyth County, Georgia",66429,45465,3170,5519,12275,3.07,3.47,3.44,3.37,1.34,54154,45465,3170,5519,(X),3.40,3.44,3.06,3.24,(X),29117,24288,1952,2877,(X),16.7,16.9,23.0,11.0,(X),20.0,22.8,2.7,8.6,(X),63.3,60.4,74.4,80.4,(X),66429,45465,3170,5519,12275,45.2,54.2,68.3,56.9,0.9,30.0,27.8,16.7,27.2,42.5,14.6,(X),(X),(X),78.9,5.7,(X),(X),(X),30.9,0.2,(X),(X),(X),(X),3.4,(X),(X),(X),(X),92.0,95.5,80.7,90.2,83.0,3.9,1.9,1.3,5.7,11.4,4.0,2.6,18.0,4.2,5.5,82.4,87.6,66.2,64.4,75.2,17.6,12.4,33.8,35.6,24.8
0500000US13121,13121,"Fulton County, Georgia",381990,134433,16156,56380,175021,2.52,3.40,4.07,3.82,1.28,206969,134433,16156,56380,(X),3.48,3.39,3.70,3.64,(X),102123,60572,8588,32963,(X),20.2,22.1,23.4,15.9,(X),20.1,22.7,13.8,16.8,(X),59.7,55.2,62.8,67.4,(X),381990,134433,16156,56380,175021,29.1,47.2,59.3,66.9,0.4,28.1,31.1,16.5,20.7,29.2,38.4,(X),(X),(X),83.9,9.0,(X),(X),(X),19.7,1.0,(X),(X),(X),(X),5.0,(X),(X),(X),(X),56.8,80.8,56.4,60.8,37.1,42.7,18.5,43.0,38.6,62.6,0.5,0.7,0.6,0.6,0.3,51.1,75.7,32.0,37.7,38.2,48.9,24.3,68.0,62.3,61.8
0500000US13127,13127,"Glynn County, Georgia",32361,14967,1441,4722,11231,2.49,3.01,3.12,3.68,1.22,21130,14967,1441,4722,(X),3.05,2.99,2.57,3.40,(X),8401,5123,797,2481,(X),19.7,24.5,21.5,9.4,(X),26.7,23.6,46.9,26.8,(X),53.5,52.0,31.6,63.8,(X),32361,14967,1441,4722,11231,30.7,39.4,55.3,65.8,1.2,41.7,44.7,32.5,25.1,45.9,29.6,(X),(X),(X),85.3,12.0,(X),(X),(X),34.5,0.8,(X),(X),(X),(X),6.1,(X),(X),(X),(X),69.1,83.5,62.9,52.9,57.4,19.9,7.7,4.3,26.6,35.2,11.1,8.8,32.8,20.5,7.4,62.2,74.4,52.5,43.8,55.0,37.8,25.6,47.5,56.2,45.0
0500000US13135,13135,"Gwinnett County, Georgia",278652,151864,16096,42553,68139,3.13,3.75,3.55,3.74,1.27,210513,151864,16096,42553,(X),3.65,3.72,3.22,3.58,(X),111770,75916,9172,26682,(X),16.9,18.9,22.9,9.1,(X),20.4,21.9,13.7,18.5,(X),62.7,59.2,63.5,72.5,(X),278652,151864,16096,42553,68139,44.0,53.1,65.7,72.3,0.8,26.5,27.8,17.9,18.4,30.4,20.2,(X),(X),(X),82.8,4.7,(X),(X),(X),19.2,0.4,(X),(X),(X),(X),4.9,(X),(X),(X),(X),79.2,90.8,77.5,69.8,59.7,19.3,8.2,19.9,27.1,38.9,1.5,1.0,2.6,3.1,1.3,65.1,78.8,50.6,47.8,48.8,34.9,21.2,49.4,52.2,51.2
0500000US13139,13139,"Hall County, Georgia",63383,34849,3869,7997,16668,2.98,3.49,3.51,3.94,1.31,46715,34849,3869,7997,(X),3.49,3.45,3.28,3.80,(X),21463,15240,1722,4501,(X),16.5,16.4,20.3,15.4,(X),19.5,19.6,2.3,26.1,(X),63.9,64.0,77.4,58.5,(X),63383,34849,3869,7997,16668,38.5,48.0,62.5,63.8,0.8,37.7,37.0,24.8,31.5,45.3,20.8,(X),(X),(X),78.9,8.7,(X),(X),(X),33.0,0.3,(X),(X),(X),(X),4.9,(X),(X),(X),(X),76.6,86.5,79.0,63.1,61.8,14.6,7.1,16.9,21.6,26.5,8.8,6.4,4.0,15.3,11.6,68.0,79.3,62.6,47.3,55.3,32.0,20.7,37.4,52.7,44.7
0500000US13151,13151,"Henry County, Georgia",68524,34006,3483,13551,17484,3.10,3.56,4.13,4.10,1.24,51040,34006,3483,13551,(X),3.64,3.54,3.35,3.95,(X),27476,16637,2606,8233,(X),12.8,7.8,26.4,18.7,(X),22.3,25.9,21.7,15.1,(X),64.9,66.2,51.9,66.2,(X),68524,34006,3483,13551,17484,44.5,52.6,81.8,70.1,1.7,31.3,31.1,16.8,24.1,40.1,22.0,(X),(X),(X),86.4,7.4,(X),(X),(X),29.0,0.2,(X),(X),(X),(X),5.0,(X),(X),(X),(X),85.7,93.3,79.5,77.9,78.1,10.5,2.6,17.2,18.5,18.4,3.8,4.0,3.3,3.6,3.5,71.6,85.5,61.2,47.9,64.9,28.4,14.5,38.8,52.1,35.1
0500000US13153,13153,"Houston County, Georgia",53519,28636,2405,7998,14480,2.75,3.31,3.08,3.54,1.17,39039,28636,2405,7998,(X),3.25,3.29,2.68,3.28,(X),18356,12243,1608,4505,(X),21.1,19.0,46.2,17.8,(X),29.1,27.0,12.9,40.8,(X),49.8,54.0,40.9,41.4,(X),53519,28636,2405,7998,14480,38.4,45.9,84.1,67.3,0.0,31.6,32.5,17.3,26.4,34.9,22.8,(X),(X),(X),84.1,6.3,(X),(X),(X),23.2,1.1,(X),(X),(X),(X),5.1,(X),(X),(X),(X),75.5,85.6,78.6,59.8,63.5,15.9,6.8,13.2,30.9,26.2,8.6,7.6,8.1,9.3,10.3,63.3,73.7,57.4,36.4,58.6,36.7,26.3,42.6,63.6,41.4
0500000US13179,13179,"Liberty County, Georgia",22096,11872,845,3265,6114,2.85,3.41,3.22,3.63,1.28,15982,11872,845,3265,(X),3.39,3.40,2.60,3.55,(X),8243,5717,498,2028,(X),37.4,45.7,29.7,15.8,(X),18.4,19.1,0.0,20.8,(X),44.2,35.2,70.3,63.4,(X),22096,11872,845,3265,6114,39.0,49.9,61.5,65.5,0.8,24.9,19.3,4.4,25.8,38.2,22.5,(X),(X),(X),81.4,7.8,(X),(X),(X),28.1,0.0,(X),(X),(X),(X),4.1,(X),(X),(X),(X),60.2,65.6,67.7,58.3,49.4,24.6,21.8,20.0,26.7,29.6,15.2,12.6,12.3,14.9,20.9,43.5,44.9,12.0,37.1,48.5,56.5,55.1,88.0,62.9,51.5
0500000US13185,13185,"Lowndes County, Georgia",38547,18908,889,5784,12966,2.84,3.38,3.62,3.84,1.55,25581,18908,889,5784,(X),3.44,3.34,3.39,3.76,(X),11635,8040,323,3272,(X),31.0,35.4,63.8,17.0,(X),23.6,21.8,23.8,28.1,(X),45.4,42.9,12.4,54.9,(X),38547,18908,889,5784,12966,36.4,49.1,46.9,72.1,1.4,32.4,29.7,42.4,24.4,39.4,26.0,(X),(X),(X),77.2,9.5,(X),(X),(X),28.3,0.4,(X),(X),(X),(X),3.0,(X),(X),(X),(X),71.0,81.8,67.9,60.9,60.0,18.6,7.7,29.7,25.5,30.5,10.4,10.4,2.4,13.6,9.4,54.3,69.8,43.1,41.0,38.5,45.7,30.2,56.9,59.0,61.5
0500000US13215,13215,"Muscogee County, Georgia",74339,28738,3879,14700,27022,2.61,3.18,3.79,3.59,1.30,47317,28738,3879,14700,(X),3.28,3.17,3.33,3.48,(X),22539,12518,2069,7952,(X),20.6,22.0,26.6,16.9,(X),25.0,29.4,12.3,21.2,(X),54.4,48.5,61.0,61.9,(X),74339,28738,3879,14700,27022,35.1,47.7,68.5,64.4,1.0,31.4,34.6,17.8,23.8,33.9,30.8,(X),(X),(X),84.9,8.2,(X),(X),(X),22.6,0.2,(X),(X),(X),(X),4.8,(X),(X),(X),(X),69.1,86.3,75.1,64.8,52.2,28.5,12.4,20.9,30.9,45.4,2.4,1.3,4.0,4.3,2.4,48.1,64.7,37.1,39.0,37.0,51.9,35.3,62.9,61.0,63.0
0500000US13217,13217,"Newton County, Georgia",35923,17636,2365,6544,9378,2.85,3.26,3.20,4.03,1.16,26545,17636,2365,6544,(X),3.31,3.24,2.76,3.68,(X),11319,6543,933,3843,(X),10.9,14.8,13.4,3.5,(X),28.9,29.3,48.9,23.5,(X),60.2,55.9,37.7,72.9,(X),35923,17636,2365,6544,9378,36.1,42.0,47.5,67.8,0.0,35.6,37.8,29.6,17.6,45.5,23.8,(X),(X),(X),91.3,8.3,(X),(X),(X),31.9,0.0,(X),(X),(X),(X),4.8,(X),(X),(X),(X),81.3,90.1,80.3,72.8,70.9,11.5,2.1,11.8,20.1,23.2,7.2,7.8,7.9,7.2,5.9,66.4,80.5,57.8,37.5,62.3,33.6,19.5,42.2,62.5,37.7
0500000US13223,13223,"Paulding County, Georgia",50248,30333,2726,6125,11064,2.95,3.31,3.52,3.99,1.25,39184,30333,2726,6125,(X),3.35,3.30,3.26,3.69,(X),20567,15776,1242,3549,(X),19.0,22.9,7.5,5.7,(X),23.3,20.7,34.4,30.7,(X),57.7,56.4,58.1,63.6,(X),50248,30333,2726,6125,11064,45.3,54.1,59.8,74.9,0.9,27.6,26.1,31.5,21.9,33.9,18.3,(X),(X),(X),82.9,4.7,(X),(X),(X),21.3,0.2,(X),(X),(X),(X),4.4,(X),(X),(X),(X),88.7,95.5,95.2,73.3,76.7,7.4,1.8,3.7,20.5,16.2,4.0,2.6,1.1,6.2,7.1,76.6,88.4,63.3,46.8,63.8,23.4,11.6,36.7,53.2,36.2
0500000US13245,13245,"Richmond County, Georgia",71031,24668,2255,14659,29449,2.69,3.45,4.15,4.15,1.22,41582,24668,2255,14659,(X),3.62,3.41,3.73,3.95,(X),15547,7052,769,7726,(X),20.9,34.9,36.8,6.6,(X),29.4,20.7,19.9,38.3,(X),49.7,44.4,43.3,55.2,(X),71031,24668,2255,14659,29449,28.1,35.3,39.8,68.4,1.2,35.4,38.0,34.4,29.4,36.3,35.7,(X),(X),(X),86.1,9.1,(X),(X),(X),22.0,0.4,(X),(X),(X),(X),4.0,(X),(X),(X),(X),68.8,82.9,88.4,64.6,57.6,24.1,8.7,9.7,28.2,36.1,7.0,8.3,2.0,7.2,6.3,51.1,70.3,56.5,32.0,44.1,48.9,29.7,43.5,68.0,55.9
0500000US13247,13247,"Rockdale County, Georgia",29707,14054,1662,6377,7614,2.93,3.21,3.43,4.02,1.38,22093,14054,1662,6377,(X),3.40,3.19,3.24,3.90,(X),9501,4453,946,4102,(X),22.5,25.3,11.5,22.0,(X),18.2,20.1,28.4,13.7,(X),59.3,54.5,60.0,64.2,(X),29707,14054,1662,6377,7614,36.2,34.1,68.3,72.3,2.8,34.6,43.5,21.8,16.3,36.3,20.3,(X),(X),(X),79.3,6.0,(X),(X),(X),23.4,0.0,(X),(X),(X),(X),4.0,(X),(X),(X),(X),84.1,93.3,78.9,80.6,71.4,13.9,5.6,21.1,17.2,24.7,2.0,1.1,0.0,2.2,3.9,67.3,80.2,54.8,56.5,55.2,32.7,19.8,45.2,43.5,44.8
0500000US13285,13285,"Troup County, Georgia",23942,11227,711,4558,7446,2.83,3.33,5.03,4.00,1.16,16496,11227,711,4558,(X),3.49,3.32,4.52,3.74,(X),7141,4153,297,2691,(X),14.9,17.4,24.6,9.9,(X),24.6,26.6,0.0,24.3,(X),60.5,56.0,75.4,65.8,(X),23942,11227,711,4558,7446,36.7,43.6,57.8,73.3,1.8,39.6,43.4,43.3,19.2,46.0,27.5,(X),(X),(X),88.5,11.2,(X),(X),(X),35.9,0.1,(X),(X),(X),(X),4.1,(X),(X),(X),(X),80.5,89.3,66.5,75.6,71.7,14.4,5.6,23.2,17.8,24.7,5.1,5.1,10.3,6.6,3.6,56.7,74.8,49.6,25.5,49.3,43.3,25.2,50.4,74.5,50.7
0500000US13295,13295,"Walker County, Georgia",25458,11947,1141,5267,7103,2.62,3.08,2.94,3.52,1.15,18355,11947,1141,5267,(X),3.08,3.06,2.45,3.29,(X),6399,3654,713,2032,(X),21.8,26.2,22.6,13.5,(X),15.4,16.5,0.0,18.8,(X),62.8,57.3,77.4,67.7,(X),25458,11947,1141,5267,7103,30.6,35.7,62.5,53.2,0.0,41.2,36.2,23.8,37.7,55.1,24.4,(X),(X),(X),87.3,10.1,(X),(X),(X),36.3,0.0,(X),(X),(X),(X),4.8,(X),(X),(X),(X),77.6,91.1,94.5,68.1,59.1,11.0,1.8,0.0,20.1,21.4,11.4,7.1,5.5,11.8,19.5,70.8,84.8,66.1,57.9,57.5,29.2,15.2,33.9,42.1,42.5
0500000US13297,13297,"Walton County, Georgia",30355,17460,1710,4364,6821,2.86,3.18,4.12,3.77,1.16,23534,17460,1710,4364,(X),3.25,3.17,3.23,3.58,(X),10552,6635,1231,2686,(X),19.9,16.7,38.1,19.6,(X),24.4,21.6,36.2,25.8,(X),55.7,61.7,25.7,54.6,(X),30355,17460,1710,4364,6821,39.8,43.1,82.7,72.3,0.0,35.7,35.4,6.3,25.9,50.3,19.3,(X),(X),(X),85.8,8.4,(X),(X),(X),37.3,0.0,(X),(X),(X),(X),6.1,(X),(X),(X),(X),87.7,94.5,86.8,86.2,71.6,6.0,0.4,2.3,9.7,18.9,6.2,5.1,10.8,4.1,9.5,71.7,83.6,73.5,43.9,58.6,28.3,16.4,26.5,56.1,41.4
0500000US13313,13313,"Whitfield County, Georgia",36388,20815,2112,4038,9423,2.81,3.47,2.89,3.08,1.23,26965,20815,2112,4038,(X),3.30,3.43,2.54,2.99,(X),12748,9479,1134,2135,(X),17.4,9.3,41.4,40.6,(X),28.5,32.8,7.1,20.8,(X),54.1,57.9,51.6,38.6,(X),36388,20815,2112,4038,9423,41.9,51.9,64.2,74.0,1.1,33.9,33.7,15.6,15.3,46.4,20.2,(X),(X),(X),78.0,9.1,(X),(X),(X),35.0,0.8,(X),(X),(X),(X),3.4,(X),(X),(X),(X),69.1,76.7,59.1,68.6,55.0,17.1,12.1,18.9,20.5,26.5,13.7,11.3,22.0,10.9,18.6,63.5,73.6,37.1,46.3,54.4,36.5,26.4,62.9,53.7,45.6
0500000US15001,15001,"Hawaii County, Hawaii",65178,32036,3598,7221,22323,2.93,3.57,4.32,4.16,1.39,42855,32036,3598,7221,(X),3.58,3.47,3.85,3.90,(X),15271,10299,1452,3520,(X),20.4,16.1,26.2,30.8,(X),18.8,19.2,18.4,17.7,(X),60.8,64.7,55.4,51.5,(X),65178,32036,3598,7221,22323,29.6,38.2,56.6,66.4,1.1,48.6,50.6,34.0,31.7,53.6,25.6,(X),(X),(X),74.8,10.5,(X),(X),(X),30.6,0.2,(X),(X),(X),(X),8.1,(X),(X),(X),(X),85.0,88.5,94.8,81.5,79.6,14.7,11.1,3.9,18.5,20.4,0.3,0.4,1.4,0.0,0.0,63.9,72.1,76.0,45.0,56.5,36.1,27.9,24.0,55.0,43.5
0500000US15003,15003,"Honolulu County, Hawaii",309002,160567,18669,39207,90559,3.09,3.75,3.95,4.07,1.31,218443,160567,18669,39207,(X),3.66,3.66,3.51,3.74,(X),87069,65239,6415,15415,(X),25.5,27.4,27.6,16.5,(X),20.5,20.7,21.9,19.2,(X),54.0,52.0,50.5,64.3,(X),309002,160567,18669,39207,90559,34.3,46.8,47.6,55.5,0.3,42.4,40.0,44.4,47.4,44.2,23.2,(X),(X),(X),79.3,9.0,(X),(X),(X),30.8,0.6,(X),(X),(X),(X),5.7,(X),(X),(X),(X),58.0,69.7,60.0,61.3,35.4,42.0,30.3,39.8,38.6,64.6,0.1,0.0,0.2,0.1,0.1,54.4,61.6,56.3,50.5,43.1,45.6,38.4,43.7,49.5,56.9
0500000US15007,15007,"Kauai County, Hawaii",22234,12162,1199,2343,6530,3.14,3.62,3.74,4.91,1.48,15704,12162,1199,2343,(X),3.64,3.53,3.35,4.36,(X),5778,4376,724,678,(X),27.2,25.9,50.6,10.2,(X),18.4,16.1,10.9,40.9,(X),54.4,57.9,38.5,49.0,(X),22234,12162,1199,2343,6530,33.5,44.5,69.0,48.7,1.2,50.9,45.6,34.3,58.1,61.2,24.3,(X),(X),(X),82.9,10.6,(X),(X),(X),36.2,0.7,(X),(X),(X),(X),6.2,(X),(X),(X),(X),82.7,87.5,70.1,77.9,77.8,17.3,12.5,29.9,21.7,22.2,0.0,0.0,0.0,0.4,0.0,65.4,71.9,51.4,71.1,53.9,34.6,28.1,48.6,28.9,46.1
0500000US15009,15009,"Maui County, Hawaii",54303,27284,2733,7132,17154,2.95,3.53,3.41,4.06,1.50,37149,27284,2733,7132,(X),3.38,3.40,2.71,3.57,(X),15044,10382,970,3692,(X),20.5,22.9,7.2,17.5,(X),16.2,15.7,12.9,18.4,(X),63.3,61.4,79.9,64.1,(X),54303,27284,2733,7132,17154,34.3,45.3,47.4,66.1,1.7,44.3,46.7,41.0,36.1,44.3,22.6,(X),(X),(X),71.6,7.6,(X),(X),(X),24.0,0.1,(X),(X),(X),(X),8.8,(X),(X),(X),(X),70.0,80.3,84.9,64.1,53.7,29.8,19.5,15.1,35.9,46.0,0.2,0.2,0.0,0.0,0.3,57.0,67.9,51.9,41.2,47.0,43.0,32.1,48.1,58.8,53.0
0500000US16001,16001,"Ada County, Idaho",159896,84692,7673,14285,53246,2.62,3.24,3.36,3.40,1.32,106650,84692,7673,14285,(X),3.20,3.23,3.01,3.15,(X),46574,34713,4793,7068,(X),19.1,21.0,16.2,11.9,(X),19.0,20.0,20.7,13.1,(X),61.9,59.0,63.1,75.0,(X),159896,84692,7673,14285,53246,31.6,43.8,63.8,57.1,0.7,32.5,35.4,8.8,22.4,34.0,26.6,(X),(X),(X),79.8,7.8,(X),(X),(X),23.5,0.5,(X),(X),(X),(X),4.5,(X),(X),(X),(X),79.3,91.3,83.5,66.9,63.0,16.8,5.8,16.5,26.9,31.6,3.9,3.0,0.0,6.2,5.4,67.3,80.9,59.4,46.6,52.3,32.7,19.1,40.6,53.4,47.7
0500000US16005,16005,"Bannock County, Idaho",30240,15404,1638,3877,9321,2.69,3.34,3.57,2.85,1.38,20919,15404,1638,3877,(X),3.14,3.29,2.61,2.74,(X),9290,6379,755,2156,(X),22.3,26.8,27.3,7.3,(X),23.1,22.6,15.0,27.4,(X),54.6,50.6,57.7,65.3,(X),30240,15404,1638,3877,9321,34.5,44.6,52.2,61.7,3.4,36.7,39.2,13.5,20.9,43.2,23.8,(X),(X),(X),77.1,10.4,(X),(X),(X),33.8,0.9,(X),(X),(X),(X),5.8,(X),(X),(X),(X),72.0,88.1,57.4,62.3,52.0,19.3,7.3,20.2,18.7,39.1,8.7,4.6,22.3,19.0,8.8,70.6,84.9,51.5,55.9,56.6,29.4,15.1,48.5,44.1,43.4
0500000US16019,16019,"Bonneville County, Idaho",36420,21869,980,3598,9973,2.93,3.63,3.27,3.41,1.20,26447,21869,980,3598,(X),3.52,3.60,3.03,3.15,(X),12707,9856,311,2540,(X),19.7,20.9,4.8,17.0,(X),34.2,39.0,0.0,19.6,(X),46.1,40.1,95.2,63.4,(X),36420,21869,980,3598,9973,37.6,48.6,38.3,74.6,0.0,36.5,32.8,57.0,17.2,49.8,22.8,(X),(X),(X),83.4,8.4,(X),(X),(X),30.6,0.8,(X),(X),(X),(X),4.1,(X),(X),(X),(X),83.6,91.9,75.8,81.8,66.6,13.1,6.2,18.2,18.2,25.8,3.3,1.9,6.0,0.0,7.6,71.5,81.0,69.2,47.2,59.9,28.5,19.0,30.8,52.8,40.1
0500000US16027,16027,"Canyon County, Idaho",66791,35856,5029,7342,18564,3.00,3.55,4.26,3.64,1.32,48227,35856,5029,7342,(X),3.52,3.54,3.65,3.35,(X),23516,17074,1870,4572,(X),19.8,19.0,37.4,15.2,(X),24.1,23.1,14.0,32.3,(X),56.1,57.9,48.6,52.5,(X),66791,35856,5029,7342,18564,39.0,50.1,50.5,71.8,1.5,33.1,32.9,26.8,21.5,39.6,23.1,(X),(X),(X),83.2,7.4,(X),(X),(X),26.8,0.2,(X),(X),(X),(X),6.2,(X),(X),(X),(X),78.7,89.5,68.4,71.7,63.5,12.1,5.0,11.8,14.8,24.9,9.2,5.5,19.8,13.5,11.7,65.8,77.8,55.5,49.2,52.1,34.2,22.2,44.5,50.8,47.9
0500000US16055,16055,"Kootenai County, Idaho",56177,29745,1930,6169,18333,2.59,3.19,3.45,3.50,1.22,37844,29745,1930,6169,(X),3.16,3.15,2.90,3.26,(X),15482,10154,1266,4062,(X),18.3,16.9,28.7,18.7,(X),22.5,21.8,7.8,29.0,(X),59.2,61.3,63.5,52.3,(X),56177,29745,1930,6169,18333,29.4,35.0,75.4,74.5,0.3,40.8,41.7,20.7,17.2,49.3,26.4,(X),(X),(X),80.9,11.1,(X),(X),(X),34.0,0.0,(X),(X),(X),(X),5.8,(X),(X),(X),(X),73.3,85.8,80.5,66.6,54.4,17.2,6.2,11.5,26.3,32.6,9.5,8.0,8.1,7.1,13.0,66.3,79.7,38.9,43.9,54.9,33.7,20.3,61.1,56.1,45.1
0500000US16083,16083,"Twin Falls County, Idaho",29482,16450,1277,2992,8763,2.70,3.40,3.59,2.93,1.17,20719,16450,1277,2992,(X),3.25,3.35,3.13,2.73,(X),9892,7370,832,1690,(X),24.6,20.5,8.4,50.4,(X),26.6,29.6,19.8,17.0,(X),48.8,49.9,71.8,32.7,(X),29482,16450,1277,2992,8763,36.2,47.1,70.2,66.4,0.5,37.1,33.6,18.0,24.8,50.8,25.9,(X),(X),(X),87.2,12.7,(X),(X),(X),42.9,0.0,(X),(X),(X),(X),4.6,(X),(X),(X),(X),80.8,92.3,89.4,89.1,55.0,11.7,2.8,0.0,10.0,30.6,7.6,4.9,10.6,0.9,14.4,67.1,81.3,44.5,58.6,46.5,32.9,18.7,55.5,41.4,53.5
